track_a,track_b,seq_overlap_count,seq_jaccard,seq_overlap_fraction_of_smaller_track,id_overlap_count,id_overlap_fraction_of_smaller_track,target_corr_on_overlapping_sequences,n_overlap_for_target_corr,best_metric_signature_identical,leakage_or_duplication_risk,best_model_a,best_model_b,best_r2_a,best_r2_b
Random_Promoter_DREAM_base_track,Random_Promoter_DREAM_base_track_15,1847,0.007758646038553791,0.01847,0,0.0,0.9999999999999998,1847,False,low,M03_GC_length_multi_char6,T04_observable_alignment_proxy,-0.3421549942831152,0.2794283772363876
Random_Promoter_DREAM_base_track,Random_Promoter_DREAM_base_track_16,1877,0.006533581634961798,0.01341634263494968,0,0.0,1.0,1877,False,low,M03_GC_length_multi_char6,T04_observable_alignment_proxy,-0.3421549942831152,0.2796569209540137
Random_Promoter_DREAM_base_track,Random_Promoter_DREAM_base_track_17,1806,0.011423294412326531,0.0903,0,0.0,1.0,1806,False,low,M03_GC_length_multi_char6,T02_selection_potential_proxy,-0.3421549942831152,0.2304844127903973
Random_Promoter_DREAM_base_track,Random_Promoter_DREAM_base_track_18,7722,0.052871217982513194,0.5567010309278351,0,0.0,0.9862095529678052,7722,False,high_overlap_related,M03_GC_length_multi_char6,T04_observable_alignment_proxy,-0.3421549942831152,0.6126186643836083
Random_Promoter_DREAM_base_track,Random_Promoter_DREAM_base_track_19,978,0.0040933175962431885,0.00978,0,0.0,1.0,978,False,low,M03_GC_length_multi_char6,T04_observable_alignment_proxy,-0.3421549942831152,0.2739614602244904
Random_Promoter_DREAM_base_track,Random_Promoter_DREAM_base_track_20,1806,0.011423294412326531,0.0903,0,0.0,1.0,1806,False,low,M03_GC_length_multi_char6,T02_selection_potential_proxy,-0.3421549942831152,0.2304844127903973
Random_Promoter_DREAM_base_track,extra_test_inregime_predictions_v0,180,0.0011269439783626756,0.009,0,0.0,0.8972564576187251,180,False,low,M03_GC_length_multi_char6,M09_dynamic_condition_weighted_multi_char6,-0.3421549942831152,-20.82777179096411
Random_Promoter_DREAM_base_track,extra_test_maude_shift_predictions_v0,7722,0.052871217982513194,0.5567010309278351,0,0.0,0.7376103335058604,7722,False,high_overlap_related,M03_GC_length_multi_char6,M09_dynamic_condition_weighted_multi_char6,-0.3421549942831152,-12.164092131389452
Random_Promoter_DREAM_base_track,extra_val_inregime_predictions_v0,1806,0.011423294412326531,0.0903,0,0.0,0.8848283519199911,1806,False,low,M03_GC_length_multi_char6,M09_dynamic_condition_weighted_multi_char6,-0.3421549942831152,-20.89873013064813
PARM_GSE301246_held_out_context_track_TaskB,PARM_GSE301246_Task_C_stress_test,5,0.00029740661432310254,0.015105740181268883,0,0.0,0.7193793544325703,5,False,low,T01_mutational_prior_proxy,M06_GC_length_condition_gated_char6,0.0138868353099598,-0.0388875635281249
PARM_GSE301246_held_out_context_track_TaskB,GSE221384_context_track,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,T04_observable_alignment_proxy,0.0138868353099598,0.2117140378824361
PARM_GSE301246_held_out_context_track_TaskB,Random_Promoter_DREAM_base_track_2,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,T04_observable_alignment_proxy,0.0138868353099598,0.6491104448680286
PARM_GSE301246_held_out_context_track_TaskB,Random_Promoter_DREAM_base_track_3,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,T04_observable_alignment_proxy,0.0138868353099598,0.2813359087852787
PARM_GSE301246_held_out_context_track_TaskB,Random_Promoter_DREAM_base_track_4,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,T04_observable_alignment_proxy,0.0138868353099598,0.284423689686203
PARM_GSE301246_held_out_context_track_TaskB,PARM_GSE301246_held_out_context_track,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,T05_uncertainty_ensemble_proxy,0.0138868353099598,0.3955993351255749
PARM_GSE301246_held_out_context_track_TaskB,PARM_GSE301246_held_out_context_track_2,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,M03_GC_length_multi_char6,0.0138868353099598,0.145641794700057
PARM_GSE301246_held_out_context_track_TaskB,PARM_GSE301246_held_out_context_track_3,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,M03_GC_length_multi_char6,0.0138868353099598,0.142208150345333
PARM_GSE301246_held_out_context_track_TaskB,PARM_GSE301246_held_out_context_track_4,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,M08_dynamic_condition_weighted_char6,0.0138868353099598,0.1521294349282176
PARM_GSE301246_held_out_context_track_TaskB,PARM_GSE301246_held_out_context_track_5,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,M08_dynamic_condition_weighted_char6,0.0138868353099598,0.4307546686640491
PARM_GSE301246_held_out_context_track_TaskB,PARM_GSE301246_held_out_context_track_6,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,M03_GC_length_multi_char6,0.0138868353099598,-0.1360090119623944
PARM_GSE301246_held_out_context_track_TaskB,PARM_GSE301246_held_out_context_track_7,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,M06_GC_length_condition_gated_char6,0.0138868353099598,0.0594498016575664
PARM_GSE301246_held_out_context_track_TaskB,Random_Promoter_DREAM_base_track_5,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,T04_observable_alignment_proxy,0.0138868353099598,0.6491104448680286
PARM_GSE301246_held_out_context_track_TaskB,Random_Promoter_DREAM_base_track_6,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,T04_observable_alignment_proxy,0.0138868353099598,0.2807902429077594
PARM_GSE301246_held_out_context_track_TaskB,Random_Promoter_DREAM_base_track_7,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,T04_observable_alignment_proxy,0.0138868353099598,0.2876585702977691
PARM_GSE301246_held_out_context_track_TaskB,Random_Promoter_DREAM_base_track_8,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,T02_selection_potential_proxy,0.0138868353099598,0.2733663743201212
PARM_GSE301246_held_out_context_track_TaskB,Random_Promoter_DREAM_base_track_9,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,T04_observable_alignment_proxy,0.0138868353099598,0.6126186643836083
PARM_GSE301246_held_out_context_track_TaskB,Random_Promoter_DREAM_base_track_10,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,T04_observable_alignment_proxy,0.0138868353099598,0.2762271545149858
PARM_GSE301246_held_out_context_track_TaskB,Random_Promoter_DREAM_base_track_11,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,T02_selection_potential_proxy,0.0138868353099598,0.2304844127903973
PARM_GSE301246_held_out_context_track_TaskB,Random_Promoter_DREAM_base_track_12,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,T02_selection_potential_proxy,0.0138868353099598,0.2445400023666976
PARM_GSE301246_held_out_context_track_TaskB,Random_Promoter_DREAM_base_track_13,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,T04_observable_alignment_proxy,0.0138868353099598,0.6126186643836083
PARM_GSE301246_held_out_context_track_TaskB,Random_Promoter_DREAM_base_track_14,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,T04_observable_alignment_proxy,0.0138868353099598,0.2739614602244904
PARM_GSE301246_held_out_context_track_TaskB,Random_Promoter_DREAM_base_track_15,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,T04_observable_alignment_proxy,0.0138868353099598,0.2794283772363876
PARM_GSE301246_held_out_context_track_TaskB,Random_Promoter_DREAM_base_track_16,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,T04_observable_alignment_proxy,0.0138868353099598,0.2796569209540137
PARM_GSE301246_held_out_context_track_TaskB,Random_Promoter_DREAM_base_track_17,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,T02_selection_potential_proxy,0.0138868353099598,0.2304844127903973
PARM_GSE301246_held_out_context_track_TaskB,Random_Promoter_DREAM_base_track_18,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,T04_observable_alignment_proxy,0.0138868353099598,0.6126186643836083
PARM_GSE301246_held_out_context_track_TaskB,Random_Promoter_DREAM_base_track_19,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,T04_observable_alignment_proxy,0.0138868353099598,0.2739614602244904
PARM_GSE301246_held_out_context_track_TaskB,Random_Promoter_DREAM_base_track_20,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,T02_selection_potential_proxy,0.0138868353099598,0.2304844127903973
PARM_GSE301246_held_out_context_track_TaskB,extra_test_inregime_predictions_v0,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,M09_dynamic_condition_weighted_multi_char6,0.0138868353099598,-20.82777179096411
PARM_GSE301246_held_out_context_track_TaskB,extra_test_maude_shift_predictions_v0,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,M09_dynamic_condition_weighted_multi_char6,0.0138868353099598,-12.164092131389452
PARM_GSE301246_held_out_context_track_TaskB,extra_val_inregime_predictions_v0,0,0.0,0.0,0,0.0,,0,False,low,T01_mutational_prior_proxy,M09_dynamic_condition_weighted_multi_char6,0.0138868353099598,-20.89873013064813
PARM_GSE301246_Task_C_stress_test,GSE221384_context_track,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,T04_observable_alignment_proxy,-0.0388875635281249,0.2117140378824361
PARM_GSE301246_Task_C_stress_test,Random_Promoter_DREAM_base_track_2,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,T04_observable_alignment_proxy,-0.0388875635281249,0.6491104448680286
PARM_GSE301246_Task_C_stress_test,Random_Promoter_DREAM_base_track_3,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,T04_observable_alignment_proxy,-0.0388875635281249,0.2813359087852787
PARM_GSE301246_Task_C_stress_test,Random_Promoter_DREAM_base_track_4,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,T04_observable_alignment_proxy,-0.0388875635281249,0.284423689686203
PARM_GSE301246_Task_C_stress_test,PARM_GSE301246_held_out_context_track,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,T05_uncertainty_ensemble_proxy,-0.0388875635281249,0.3955993351255749
PARM_GSE301246_Task_C_stress_test,PARM_GSE301246_held_out_context_track_2,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,M03_GC_length_multi_char6,-0.0388875635281249,0.145641794700057
PARM_GSE301246_Task_C_stress_test,PARM_GSE301246_held_out_context_track_3,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,M03_GC_length_multi_char6,-0.0388875635281249,0.142208150345333
PARM_GSE301246_Task_C_stress_test,PARM_GSE301246_held_out_context_track_4,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,M08_dynamic_condition_weighted_char6,-0.0388875635281249,0.1521294349282176
PARM_GSE301246_Task_C_stress_test,PARM_GSE301246_held_out_context_track_5,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,M08_dynamic_condition_weighted_char6,-0.0388875635281249,0.4307546686640491
PARM_GSE301246_Task_C_stress_test,PARM_GSE301246_held_out_context_track_6,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,M03_GC_length_multi_char6,-0.0388875635281249,-0.1360090119623944
PARM_GSE301246_Task_C_stress_test,PARM_GSE301246_held_out_context_track_7,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,M06_GC_length_condition_gated_char6,-0.0388875635281249,0.0594498016575664
PARM_GSE301246_Task_C_stress_test,Random_Promoter_DREAM_base_track_5,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,T04_observable_alignment_proxy,-0.0388875635281249,0.6491104448680286
PARM_GSE301246_Task_C_stress_test,Random_Promoter_DREAM_base_track_6,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,T04_observable_alignment_proxy,-0.0388875635281249,0.2807902429077594
PARM_GSE301246_Task_C_stress_test,Random_Promoter_DREAM_base_track_7,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,T04_observable_alignment_proxy,-0.0388875635281249,0.2876585702977691
PARM_GSE301246_Task_C_stress_test,Random_Promoter_DREAM_base_track_8,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,T02_selection_potential_proxy,-0.0388875635281249,0.2733663743201212
PARM_GSE301246_Task_C_stress_test,Random_Promoter_DREAM_base_track_9,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,T04_observable_alignment_proxy,-0.0388875635281249,0.6126186643836083
PARM_GSE301246_Task_C_stress_test,Random_Promoter_DREAM_base_track_10,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,T04_observable_alignment_proxy,-0.0388875635281249,0.2762271545149858
PARM_GSE301246_Task_C_stress_test,Random_Promoter_DREAM_base_track_11,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,T02_selection_potential_proxy,-0.0388875635281249,0.2304844127903973
PARM_GSE301246_Task_C_stress_test,Random_Promoter_DREAM_base_track_12,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,T02_selection_potential_proxy,-0.0388875635281249,0.2445400023666976
PARM_GSE301246_Task_C_stress_test,Random_Promoter_DREAM_base_track_13,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,T04_observable_alignment_proxy,-0.0388875635281249,0.6126186643836083
PARM_GSE301246_Task_C_stress_test,Random_Promoter_DREAM_base_track_14,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,T04_observable_alignment_proxy,-0.0388875635281249,0.2739614602244904
PARM_GSE301246_Task_C_stress_test,Random_Promoter_DREAM_base_track_15,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,T04_observable_alignment_proxy,-0.0388875635281249,0.2794283772363876
PARM_GSE301246_Task_C_stress_test,Random_Promoter_DREAM_base_track_16,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,T04_observable_alignment_proxy,-0.0388875635281249,0.2796569209540137
PARM_GSE301246_Task_C_stress_test,Random_Promoter_DREAM_base_track_17,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,T02_selection_potential_proxy,-0.0388875635281249,0.2304844127903973
PARM_GSE301246_Task_C_stress_test,Random_Promoter_DREAM_base_track_18,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,T04_observable_alignment_proxy,-0.0388875635281249,0.6126186643836083
PARM_GSE301246_Task_C_stress_test,Random_Promoter_DREAM_base_track_19,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,T04_observable_alignment_proxy,-0.0388875635281249,0.2739614602244904
PARM_GSE301246_Task_C_stress_test,Random_Promoter_DREAM_base_track_20,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,T02_selection_potential_proxy,-0.0388875635281249,0.2304844127903973
PARM_GSE301246_Task_C_stress_test,extra_test_inregime_predictions_v0,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,M09_dynamic_condition_weighted_multi_char6,-0.0388875635281249,-20.82777179096411
PARM_GSE301246_Task_C_stress_test,extra_test_maude_shift_predictions_v0,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,M09_dynamic_condition_weighted_multi_char6,-0.0388875635281249,-12.164092131389452
PARM_GSE301246_Task_C_stress_test,extra_val_inregime_predictions_v0,0,0.0,0.0,0,0.0,,0,False,low,M06_GC_length_condition_gated_char6,M09_dynamic_condition_weighted_multi_char6,-0.0388875635281249,-20.89873013064813
GSE221384_context_track,Random_Promoter_DREAM_base_track_2,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2117140378824361,0.6491104448680286
GSE221384_context_track,Random_Promoter_DREAM_base_track_3,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2117140378824361,0.2813359087852787
GSE221384_context_track,Random_Promoter_DREAM_base_track_4,0,0.0,0.0,12499,0.08332722218148121,,0,False,low,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2117140378824361,0.284423689686203
GSE221384_context_track,PARM_GSE301246_held_out_context_track,162,0.012619770974526759,0.324,6000,1.0,0.7380065012057954,162,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,T05_uncertainty_ensemble_proxy,0.2117140378824361,0.3955993351255749
GSE221384_context_track,PARM_GSE301246_held_out_context_track_2,12499,1.0,1.0,150000,1.0,0.6681848942106171,12499,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,M03_GC_length_multi_char6,0.2117140378824361,0.145641794700057
GSE221384_context_track,PARM_GSE301246_held_out_context_track_3,13,0.0010370134014039566,0.26,0,0.0,0.7352351219813884,13,False,possible_related,T04_observable_alignment_proxy,M03_GC_length_multi_char6,0.2117140378824361,0.142208150345333
GSE221384_context_track,PARM_GSE301246_held_out_context_track_4,12,0.000957166786312515,0.24,0,0.0,0.6991338161801064,12,False,possible_related,T04_observable_alignment_proxy,M08_dynamic_condition_weighted_char6,0.2117140378824361,0.1521294349282176
GSE221384_context_track,PARM_GSE301246_held_out_context_track_5,15,0.0011967448539971278,0.3,0,0.0,0.8824777720213658,15,False,possible_related,T04_observable_alignment_proxy,M08_dynamic_condition_weighted_char6,0.2117140378824361,0.4307546686640491
GSE221384_context_track,PARM_GSE301246_held_out_context_track_6,13,0.0010370134014039566,0.26,0,0.0,0.7666136558812492,13,False,possible_related,T04_observable_alignment_proxy,M03_GC_length_multi_char6,0.2117140378824361,-0.1360090119623944
GSE221384_context_track,PARM_GSE301246_held_out_context_track_7,17,0.0013565272901372486,0.34,0,0.0,0.24507133927242547,17,False,possible_related,T04_observable_alignment_proxy,M06_GC_length_condition_gated_char6,0.2117140378824361,0.0594498016575664
GSE221384_context_track,Random_Promoter_DREAM_base_track_5,0,0.0,0.0,12499,0.17578723823186082,,0,False,possible_related,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2117140378824361,0.6491104448680286
GSE221384_context_track,Random_Promoter_DREAM_base_track_6,0,0.0,0.0,12499,0.08332722218148121,,0,False,low,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2117140378824361,0.2807902429077594
GSE221384_context_track,Random_Promoter_DREAM_base_track_7,0,0.0,0.0,12499,0.08332722218148121,,0,False,low,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2117140378824361,0.2876585702977691
GSE221384_context_track,Random_Promoter_DREAM_base_track_8,0,0.0,0.0,12499,0.62495,,0,False,high_overlap_related,T04_observable_alignment_proxy,T02_selection_potential_proxy,0.2117140378824361,0.2733663743201212
GSE221384_context_track,Random_Promoter_DREAM_base_track_9,0,0.0,0.0,12499,0.62495,,0,False,high_overlap_related,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2117140378824361,0.6126186643836083
GSE221384_context_track,Random_Promoter_DREAM_base_track_10,0,0.0,0.0,12499,0.12499,,0,False,possible_related,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2117140378824361,0.2762271545149858
GSE221384_context_track,Random_Promoter_DREAM_base_track_11,0,0.0,0.0,12499,0.62495,,0,False,high_overlap_related,T04_observable_alignment_proxy,T02_selection_potential_proxy,0.2117140378824361,0.2304844127903973
GSE221384_context_track,Random_Promoter_DREAM_base_track_12,0,0.0,0.0,12499,0.62495,,0,False,high_overlap_related,T04_observable_alignment_proxy,T02_selection_potential_proxy,0.2117140378824361,0.2445400023666976
GSE221384_context_track,Random_Promoter_DREAM_base_track_13,0,0.0,0.0,12499,0.62495,,0,False,high_overlap_related,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2117140378824361,0.6126186643836083
GSE221384_context_track,Random_Promoter_DREAM_base_track_14,0,0.0,0.0,12499,0.12499,,0,False,possible_related,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2117140378824361,0.2739614602244904
GSE221384_context_track,Random_Promoter_DREAM_base_track_15,0,0.0,0.0,12499,0.12499,,0,False,possible_related,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2117140378824361,0.2794283772363876
GSE221384_context_track,Random_Promoter_DREAM_base_track_16,0,0.0,0.0,12499,0.08374090501011672,,0,False,low,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2117140378824361,0.2796569209540137
GSE221384_context_track,Random_Promoter_DREAM_base_track_17,0,0.0,0.0,12499,0.62495,,0,False,high_overlap_related,T04_observable_alignment_proxy,T02_selection_potential_proxy,0.2117140378824361,0.2304844127903973
GSE221384_context_track,Random_Promoter_DREAM_base_track_18,0,0.0,0.0,12499,0.62495,,0,False,high_overlap_related,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2117140378824361,0.6126186643836083
GSE221384_context_track,Random_Promoter_DREAM_base_track_19,0,0.0,0.0,12499,0.12499,,0,False,possible_related,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2117140378824361,0.2739614602244904
GSE221384_context_track,Random_Promoter_DREAM_base_track_20,0,0.0,0.0,12499,0.62495,,0,False,high_overlap_related,T04_observable_alignment_proxy,T02_selection_potential_proxy,0.2117140378824361,0.2304844127903973
GSE221384_context_track,extra_test_inregime_predictions_v0,0,0.0,0.0,37497,0.4687125,,0,False,possible_related,T04_observable_alignment_proxy,M09_dynamic_condition_weighted_multi_char6,0.2117140378824361,-20.82777179096411
GSE221384_context_track,extra_test_maude_shift_predictions_v0,0,0.0,0.0,37497,0.4687125,,0,False,possible_related,T04_observable_alignment_proxy,M09_dynamic_condition_weighted_multi_char6,0.2117140378824361,-12.164092131389452
